comments,duration,ratings,tags,views
292,899,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 169}, {""id"": 8, ""name"": ""Informative"", ""count"": 1276}, {""id"": 7, ""name"": ""Funny"", ""count"": 237}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 838}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 1633}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 34}, {""id"": 25, ""name"": ""OK"", ""count"": 93}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 448}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 21}, {""id"": 3, ""name"": ""Courageous"", ""count"": 47}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 239}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 449}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 16}, {""id"": 2, ""name"": ""Confusing"", ""count"": 29}]","[""String theory"", ""big bang"", ""education"", ""physics"", ""science"", ""technology""]",3074172
440,370,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 637}, {""id"": 7, ""name"": ""Funny"", ""count"": 509}, {""id"": 8, ""name"": ""Informative"", ""count"": 989}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 566}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 401}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 175}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 103}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 110}, {""id"": 3, ""name"": ""Courageous"", ""count"": 32}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 39}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 26}, {""id"": 25, ""name"": ""OK"", ""count"": 91}, {""id"": 2, ""name"": ""Confusing"", ""count"": 12}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 6}]","[""china"", ""education"", ""language""]",3062980
86,1010,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 309}, {""id"": 7, ""name"": ""Funny"", ""count"": 167}, {""id"": 2, ""name"": ""Confusing"", ""count"": 24}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 158}, {""id"": 8, ""name"": ""Informative"", ""count"": 211}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 279}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 53}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 31}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 238}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 32}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 42}, {""id"": 25, ""name"": ""OK"", ""count"": 129}, {""id"": 3, ""name"": ""Courageous"", ""count"": 14}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 43}]","[""live music"", ""music"", ""performance""]",3061003
168,684,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 298}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1062}, {""id"": 3, ""name"": ""Courageous"", ""count"": 175}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 1185}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 89}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 420}, {""id"": 7, ""name"": ""Funny"", ""count"": 350}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 31}, {""id"": 8, ""name"": ""Informative"", ""count"": 42}, {""id"": 2, ""name"": ""Confusing"", ""count"": 2}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 13}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 21}, {""id"": 25, ""name"": ""OK"", ""count"": 51}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 17}]","[""community"", ""creativity"", ""design"", ""memory"", ""storytelling""]",3055565
222,825,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 1810}, {""id"": 3, ""name"": ""Courageous"", ""count"": 142}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 420}, {""id"": 8, ""name"": ""Informative"", ""count"": 18}, {""id"": 2, ""name"": ""Confusing"", ""count"": 53}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 22}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 58}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 525}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 846}, {""id"": 7, ""name"": ""Funny"", ""count"": 21}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 2011}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 34}, {""id"": 25, ""name"": ""OK"", ""count"": 81}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 22}]","[""dance"", ""entertainment"", ""nature"", ""performance"", ""science"", ""science and art""]",3051507
239,841,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 515}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1254}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 52}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 785}, {""id"": 25, ""name"": ""OK"", ""count"": 103}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 199}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 23}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 35}, {""id"": 3, ""name"": ""Courageous"", ""count"": 74}, {""id"": 8, ""name"": ""Informative"", ""count"": 116}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 16}, {""id"": 2, ""name"": ""Confusing"", ""count"": 12}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 43}, {""id"": 7, ""name"": ""Funny"", ""count"": 35}]","[""culture"", ""happiness"", ""travel"", ""world cultures"", ""writing""]",3035515
308,1096,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 871}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 72}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 482}, {""id"": 8, ""name"": ""Informative"", ""count"": 464}, {""id"": 3, ""name"": ""Courageous"", ""count"": 261}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 169}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 68}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 25}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 24}, {""id"": 25, ""name"": ""OK"", ""count"": 51}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 35}, {""id"": 7, ""name"": ""Funny"", ""count"": 3}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 8}, {""id"": 2, ""name"": ""Confusing"", ""count"": 0}]","[""TEDx"", ""death"", ""global issues"", ""law"", ""prison"", ""storytelling""]",3024826
36,1082,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 251}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 164}, {""id"": 7, ""name"": ""Funny"", ""count"": 131}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 14}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 44}, {""id"": 25, ""name"": ""OK"", ""count"": 35}, {""id"": 2, ""name"": ""Confusing"", ""count"": 14}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 208}, {""id"": 3, ""name"": ""Courageous"", ""count"": 80}, {""id"": 8, ""name"": ""Informative"", ""count"": 79}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 33}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 33}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 5}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 4}]","[""collaboration"", ""communication"", ""entertainment"", ""film"", ""language"", ""military"", ""performance"", ""performance art"", ""theater"", ""war""]",3016666
1413,645,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 668}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 313}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 2346}, {""id"": 3, ""name"": ""Courageous"", ""count"": 707}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 480}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 717}, {""id"": 8, ""name"": ""Informative"", ""count"": 291}, {""id"": 7, ""name"": ""Funny"", ""count"": 563}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 215}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 5}, {""id"": 25, ""name"": ""OK"", ""count"": 29}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 10}, {""id"": 2, ""name"": ""Confusing"", ""count"": 6}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 5}]","[""agriculture"", ""culture"", ""food"", ""garden"", ""health"", ""social change""]",3005687
313,1120,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 273}, {""id"": 8, ""name"": ""Informative"", ""count"": 660}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 470}, {""id"": 3, ""name"": ""Courageous"", ""count"": 37}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 199}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 59}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 55}, {""id"": 25, ""name"": ""OK"", ""count"": 64}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 118}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 60}, {""id"": 7, ""name"": ""Funny"", ""count"": 54}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 33}, {""id"": 2, ""name"": ""Confusing"", ""count"": 12}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 13}]","[""culture"", ""education""]",2991225
158,1060,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 913}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 192}, {""id"": 8, ""name"": ""Informative"", ""count"": 149}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 66}, {""id"": 25, ""name"": ""OK"", ""count"": 161}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 178}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 180}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 224}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 80}, {""id"": 7, ""name"": ""Funny"", ""count"": 216}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 29}, {""id"": 3, ""name"": ""Courageous"", ""count"": 123}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 42}, {""id"": 2, ""name"": ""Confusing"", ""count"": 32}]","[""TED Brain Trust"", ""adventure"", ""art"", ""creativity"", ""design"", ""happiness"", ""innovation"", ""work""]",2956967
448,1130,"[{""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 967}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 528}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 440}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 1271}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 116}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 63}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 290}, {""id"": 8, ""name"": ""Informative"", ""count"": 751}, {""id"": 7, ""name"": ""Funny"", ""count"": 506}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 42}, {""id"": 25, ""name"": ""OK"", ""count"": 91}, {""id"": 3, ""name"": ""Courageous"", ""count"": 114}, {""id"": 2, ""name"": ""Confusing"", ""count"": 32}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 49}]","[""biology"", ""business"", ""economics"", ""robots"", ""science"", ""technology""]",2954577
565,660,"[{""id"": 3, ""name"": ""Courageous"", ""count"": 2309}, {""id"": 2, ""name"": ""Confusing"", ""count"": 21}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 54}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 62}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 740}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1455}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 364}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 122}, {""id"": 8, ""name"": ""Informative"", ""count"": 535}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 32}, {""id"": 25, ""name"": ""OK"", ""count"": 110}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 124}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 18}, {""id"": 7, ""name"": ""Funny"", ""count"": 5}]","[""TEDx"", ""depression"", ""mental health"", ""suicide"", ""youth""]",2954036
73,475,"[{""id"": 25, ""name"": ""OK"", ""count"": 179}, {""id"": 8, ""name"": ""Informative"", ""count"": 902}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 416}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 539}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 266}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 95}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 111}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 12}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 25}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 23}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 14}, {""id"": 2, ""name"": ""Confusing"", ""count"": 18}, {""id"": 3, ""name"": ""Courageous"", ""count"": 33}, {""id"": 7, ""name"": ""Funny"", ""count"": 39}]","[""brain"", ""communication"", ""language"", ""mind"", ""speech""]",2952041
324,229,"[{""id"": 2, ""name"": ""Confusing"", ""count"": 186}, {""id"": 7, ""name"": ""Funny"", ""count"": 1423}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 81}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 82}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 211}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 221}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 65}, {""id"": 25, ""name"": ""OK"", ""count"": 170}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 34}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 168}, {""id"": 3, ""name"": ""Courageous"", ""count"": 69}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 9}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 103}, {""id"": 8, ""name"": ""Informative"", ""count"": 12}]","[""entertainment"", ""performance"", ""performance art""]",2950307
607,604,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 766}, {""id"": 8, ""name"": ""Informative"", ""count"": 1167}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 866}, {""id"": 3, ""name"": ""Courageous"", ""count"": 74}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 679}, {""id"": 7, ""name"": ""Funny"", ""count"": 187}, {""id"": 25, ""name"": ""OK"", ""count"": 134}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 339}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 156}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 88}, {""id"": 2, ""name"": ""Confusing"", ""count"": 30}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 22}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 111}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 18}]","[""culture"", ""data"", ""demo"", ""global issues"", ""poverty"", ""prediction"", ""presentation""]",2934262
136,1058,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 630}, {""id"": 7, ""name"": ""Funny"", ""count"": 239}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 65}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 327}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 150}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 388}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 123}, {""id"": 8, ""name"": ""Informative"", ""count"": 113}, {""id"": 3, ""name"": ""Courageous"", ""count"": 24}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 10}, {""id"": 25, ""name"": ""OK"", ""count"": 44}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 1}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 21}, {""id"": 2, ""name"": ""Confusing"", ""count"": 4}]","[""AI"", ""TEDx"", ""entertainment"", ""jazz"", ""music"", ""robots"", ""technology""]",2931366
252,1109,"[{""id"": 11, ""name"": ""Longwinded"", ""count"": 67}, {""id"": 8, ""name"": ""Informative"", ""count"": 852}, {""id"": 25, ""name"": ""OK"", ""count"": 110}, {""id"": 7, ""name"": ""Funny"", ""count"": 355}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 251}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 463}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 949}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 26}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 159}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 161}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 62}, {""id"": 3, ""name"": ""Courageous"", ""count"": 21}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 68}, {""id"": 2, ""name"": ""Confusing"", ""count"": 19}]","[""brain"", ""children"", ""culture"", ""education"", ""psychology""]",2901853
548,1351,"[{""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 564}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 469}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1818}, {""id"": 7, ""name"": ""Funny"", ""count"": 200}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 844}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 258}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 507}, {""id"": 8, ""name"": ""Informative"", ""count"": 358}, {""id"": 3, ""name"": ""Courageous"", ""count"": 280}, {""id"": 25, ""name"": ""OK"", ""count"": 76}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 24}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 18}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 13}, {""id"": 2, ""name"": ""Confusing"", ""count"": 26}]","[""TED Prize"", ""code"", ""education"", ""technology""]",2895821
503,1037,"[{""id"": 21, ""name"": ""Unconvincing"", ""count"": 301}, {""id"": 25, ""name"": ""OK"", ""count"": 170}, {""id"": 3, ""name"": ""Courageous"", ""count"": 52}, {""id"": 8, ""name"": ""Informative"", ""count"": 232}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 208}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 438}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 109}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 77}, {""id"": 7, ""name"": ""Funny"", ""count"": 311}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 123}, {""id"": 2, ""name"": ""Confusing"", ""count"": 136}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 72}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 77}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 42}]","[""philosophy""]",2890269
207,1251,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 953}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1522}, {""id"": 7, ""name"": ""Funny"", ""count"": 630}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 224}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 906}, {""id"": 8, ""name"": ""Informative"", ""count"": 254}, {""id"": 25, ""name"": ""OK"", ""count"": 61}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 31}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 306}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 215}, {""id"": 3, ""name"": ""Courageous"", ""count"": 40}, {""id"": 2, ""name"": ""Confusing"", ""count"": 30}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 27}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 12}]","[""business"", ""conducting"", ""leadership"", ""music"", ""psychology"", ""society""]",2890058
507,1316,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 333}, {""id"": 3, ""name"": ""Courageous"", ""count"": 112}, {""id"": 7, ""name"": ""Funny"", ""count"": 127}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 417}, {""id"": 2, ""name"": ""Confusing"", ""count"": 42}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 91}, {""id"": 8, ""name"": ""Informative"", ""count"": 653}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 674}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 1281}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 324}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 41}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 367}, {""id"": 25, ""name"": ""OK"", ""count"": 93}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 39}]","[""astronomy"", ""biology"", ""cognitive science"", ""cosmos"", ""evolution"", ""physics"", ""psychology"", ""science""]",2885999
286,999,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 843}, {""id"": 7, ""name"": ""Funny"", ""count"": 2306}, {""id"": 8, ""name"": ""Informative"", ""count"": 794}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 872}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 776}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 884}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 145}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 32}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 65}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 23}, {""id"": 2, ""name"": ""Confusing"", ""count"": 19}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 38}, {""id"": 3, ""name"": ""Courageous"", ""count"": 45}, {""id"": 25, ""name"": ""OK"", ""count"": 74}]","[""advertising"", ""business"", ""consumerism"", ""creativity"", ""economics"", ""happiness"", ""life"", ""psychology""]",2882836
95,1275,"[{""id"": 7, ""name"": ""Funny"", ""count"": 485}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 43}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 19}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 35}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 175}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 12}, {""id"": 8, ""name"": ""Informative"", ""count"": 532}, {""id"": 3, ""name"": ""Courageous"", ""count"": 93}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 404}, {""id"": 25, ""name"": ""OK"", ""count"": 44}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 61}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 109}, {""id"": 2, ""name"": ""Confusing"", ""count"": 7}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 17}]","[""business"", ""cities"", ""culture"", ""economics"", ""narcotics"", ""race""]",2863214
